Reno_DropTail_Time,Reno_DropTail_Value,Reno_RED_Time,Reno_RED_Value,SACK_DropTail_Time,SACK_DropTail_Value,SACK_RED_Time,SACK_RED_Value
3.01328,62.592,2.569888,62.592,1.12473,62.592,1.433491,62.592
3.014912,62.592,2.57152,62.592,1.125562,62.592,1.434323,62.592
3.016544,62.592,2.573152,62.592,1.126394,62.592,1.435155,62.592
3.018176,62.592,2.574784,62.592,1.127226,62.592,1.435987,62.592
3.019808,62.592,2.576416,62.592,1.128058,62.592,1.468608,62.592
3.02144,62.592,2.578048,62.592,1.12889,62.592,1.46944,62.592
3.023072,62.592,2.57968,62.592,1.129722,62.592,1.470272,62.592
3.024704,62.592,2.581312,62.592,1.130554,62.592,1.471104,62.592
3.026336,62.592,2.582944,62.592,1.131386,62.592,1.471936,62.592
3.027968,62.592,2.584576,62.592,1.132218,62.592,1.472768,62.592
3.0296,62.592,2.586208,62.592,1.13305,62.592,1.4736,62.592
3.030832,63.392,2.58784,62.592,1.133882,62.592,1.474432,62.592
3.032464,63.392,2.589072,63.392,1.134714,62.592,1.474848,63.424
3.03328,65.024,2.610432,62.592,1.135546,62.592,1.47568,63.424
3.034112,65.024,2.611248,64.224,1.136378,62.592,1.476512,63.424
3.035744,65.024,2.61296,64.064,1.13721,62.592,1.483603,62.592
3.037376,65.024,2.614992,63.264,1.138042,62.592,1.484435,62.592
3.039008,65.024,2.616896,62.72,1.138874,62.592,1.485267,62.592
3.04064,65.024,2.619008,63.36,1.139706,62.592,1.486099,62.592
3.042272,65.024,2.621056,62.592,1.140538,62.592,1.486931,62.592
3.044304,64.224,2.622688,62.592,1.14137,62.592,1.487763,62.592
3.070656,62.592,2.62432,62.592,1.142202,62.592,1.488595,62.592
3.072448,62.592,2.625952,62.592,1.143034,62.592,1.489427,62.592
3.07424,62.592,2.627584,62.592,1.143866,62.592,1.490259,62.592
3.075872,62.592,2.629216,62.592,1.144698,62.592,1.491091,62.592
3.077504,62.592,2.630848,62.592,1.14553,62.592,1.491923,62.592
3.079136,62.592,2.63248,62.592,1.155706,62.592,1.492755,62.592
3.080768,62.592,2.634112,62.592,1.156122,63.424,1.493587,62.592
3.0824,62.592,2.635744,62.592,1.156954,63.424,1.494419,62.592
3.084032,62.592,2.637376,62.592,1.157786,63.424,1.495251,62.592
3.086064,63.392,2.639008,62.592,1.158618,63.424,1.496083,62.592
3.087696,63.392,2.64064,62.592,1.15945,63.424,1.496915,62.592
3.089328,63.392,2.642272,62.592,1.160282,63.424,1.497747,62.592
3.09096,63.392,2.643904,62.592,1.18233,62.592,1.498579,62.592
3.092592,63.392,2.645536,62.592,1.183162,62.592,1.5312,62.592
3.094224,63.392,2.647168,62.592,1.183994,62.592,1.532032,62.592
3.095856,63.392,2.6488,62.592,1.184826,62.592,1.532864,62.592
3.097488,63.392,2.650432,62.592,1.185658,62.592,1.533696,62.592
3.097904,64.224,2.652464,63.392,1.18649,62.592,1.534528,62.592
3.099136,65.024,2.673344,63.232,1.187322,62.592,1.53536,62.592
3.100368,64.224,2.674976,63.232,1.188154,62.592,1.536192,62.592
3.102,64.224,2.675392,64.064,1.188986,62.592,1.537024,62.592
3.103632,64.224,2.677024,64.064,1.189818,62.592,1.537856,62.592
3.105264,64.224,2.678656,64.064,1.19065,62.592,1.538688,62.592
3.106896,64.224,2.680288,64.064,1.191482,62.592,1.539104,63.424
3.108528,64.224,2.68232,63.264,1.192314,62.592,1.539936,63.424
3.133248,62.592,2.683968,63.232,1.193146,62.592,1.546195,62.592
3.13504,62.592,2.6856,63.232,1.193978,62.592,1.547027,62.592
3.136832,62.592,2.687232,63.232,1.19481,62.592,1.547859,62.592
3.138864,63.392,2.688864,63.232,1.195642,62.592,1.548691,62.592
3.140496,63.392,2.690496,63.232,1.196474,62.592,1.549523,62.592
3.142128,63.392,2.692128,63.232,1.197306,62.592,1.550355,62.592
3.14376,63.392,2.69376,63.232,1.198138,62.592,1.551187,62.592
3.145392,63.392,2.695392,63.232,1.19897,62.592,1.552019,62.592
3.147024,63.392,2.697024,63.232,1.199802,62.592,1.552851,62.592
3.149056,62.592,2.698656,63.232,1.200634,62.592,1.553683,62.592
3.150688,62.592,2.700288,63.232,1.201466,62.592,1.554515,62.592
3.15232,62.592,2.70192,63.232,1.202298,62.592,1.555347,62.592
3.153952,62.592,2.703552,63.232,1.20313,62.592,1.556179,62.592
3.155584,62.592,2.705584,64.032,1.203962,62.592,1.557011,62.592
3.157216,62.592,2.707216,64.032,1.204794,62.592,1.557843,62.592
3.158848,62.592,2.708848,64.032,1.205626,62.592,1.558675,62.592
3.16048,62.592,2.71048,64.032,1.206458,62.592,1.559507,62.592
3.161712,63.392,2.712112,64.032,1.20729,62.592,1.560339,62.592
3.163344,63.392,2.713744,64.032,1.208122,62.592,1.561171,62.592
3.16376,64.224,2.715776,63.232,1.218298,62.592,1.593792,62.592
3.164992,65.024,2.736256,62.592,1.21913,62.592,1.594624,62.592
3.166224,64.224,2.737888,62.592,1.219546,63.424,1.595456,62.592
3.167856,64.224,2.73912,63.392,1.220378,63.424,1.596288,62.592
3.169488,64.224,2.740752,63.392,1.22121,63.424,1.59712,62.592
3.17112,64.224,2.741168,64.224,1.222042,63.424,1.597952,62.592
3.172752,64.224,2.7428,64.224,1.222874,63.424,1.598784,62.592
3.19584,62.592,2.744432,64.224,1.223706,63.424,1.599616,62.592
3.197632,62.592,2.746064,64.224,1.244922,62.592,1.600448,62.592
3.199744,63.232,2.747696,64.224,1.245754,62.592,1.60128,62.592
3.201856,62.592,2.749328,64.224,1.246586,62.592,1.602112,62.592
3.203488,62.592,2.75096,64.224,1.247418,62.592,1.602528,63.424
3.20512,62.592,2.752592,64.224,1.24825,62.592,1.60336,63.424
3.206752,62.592,2.754224,64.224,1.249082,62.592,1.608787,62.592
3.208384,62.592,2.755856,64.224,1.249914,62.592,1.609619,62.592
3.210016,62.592,2.757488,64.224,1.250746,62.592,1.610451,62.592
3.211648,62.592,2.75912,64.224,1.251578,62.592,1.611283,62.592
3.21328,62.592,2.760752,64.224,1.25241,62.592,1.612115,62.592
3.214912,62.592,2.762384,64.224,1.253242,62.592,1.612947,62.592
3.216544,62.592,2.764016,64.224,1.254074,62.592,1.613779,62.592
3.218176,62.592,2.765648,64.224,1.254906,62.592,1.614611,62.592
3.219808,62.592,2.76728,64.224,1.255738,62.592,1.615443,62.592
3.22144,62.592,2.769712,64.224,1.25657,62.592,1.616275,62.592
3.223072,62.592,2.771344,64.224,1.257402,62.592,1.617107,62.592
3.224704,62.592,2.772976,64.224,1.258234,62.592,1.617939,62.592
3.226336,62.592,2.774608,64.224,1.259066,62.592,1.618771,62.592
3.227568,63.392,2.77624,64.224,1.259898,62.592,1.619603,62.592
3.227984,64.224,2.777872,64.224,1.26073,62.592,1.620435,62.592
3.229616,64.224,2.779504,64.224,1.261562,62.592,1.621267,62.592
3.230848,65.024,2.798848,62.592,1.262394,62.592,1.622099,62.592
3.23248,65.024,2.80048,62.592,1.263226,62.592,1.622931,62.592
3.234112,65.024,2.802112,62.592,1.264058,62.592,1.623763,62.592
3.235744,65.024,2.803744,62.592,1.26489,62.592,1.656384,62.592
3.237376,65.024,2.804976,63.392,1.265722,62.592,1.657216,62.592
3.258432,62.592,2.805392,64.224,1.266554,62.592,1.658048,62.592
3.260544,63.232,2.807024,64.224,1.267386,62.592,1.65888,62.592
3.262656,62.592,2.808656,64.224,1.268218,62.592,1.659712,62.592
3.264448,62.592,2.810288,64.224,1.26905,62.592,1.660544,62.592
3.26608,62.592,2.81192,64.224,1.269882,62.592,1.661376,62.592
3.267712,62.592,2.813552,64.224,1.270714,62.592,1.662208,62.592
3.269344,62.592,2.815184,64.224,1.28089,62.592,1.66304,62.592
3.270976,62.592,2.816816,64.224,1.281722,62.592,1.663872,62.592
3.272608,62.592,2.818448,64.224,1.282554,62.592,1.664704,62.592
3.27424,62.592,2.82008,64.224,1.283386,62.592,1.665536,62.592
3.275872,62.592,2.821712,64.224,1.283802,63.424,1.665952,63.424
3.277504,62.592,2.823344,64.224,1.284634,63.424,1.666784,63.424
3.279136,62.592,2.824976,64.224,1.285466,63.424,1.671379,62.592
3.280768,62.592,2.826608,64.224,1.286298,63.424,1.672211,62.592
3.2824,62.592,2.82824,64.224,1.28713,63.424,1.673043,62.592
3.284032,62.592,2.829872,64.224,1.307514,62.592,1.673875,62.592
3.286064,63.392,2.831504,64.224,1.308346,62.592,1.674707,62.592
3.287696,63.392,2.833936,64.224,1.309178,62.592,1.675539,62.592
3.289328,63.392,2.835568,64.224,1.31001,62.592,1.676371,62.592
3.29096,63.392,2.8372,64.224,1.310842,62.592,1.677203,62.592
3.291792,63.392,2.838832,64.224,1.311674,62.592,1.678035,62.592
3.293424,63.392,2.840464,64.224,1.312506,62.592,1.678867,62.592
3.29424,65.024,2.842096,64.224,1.313338,62.592,1.679699,62.592
3.295472,64.224,2.843728,64.224,1.31417,62.592,1.680531,62.592
3.297104,64.224,2.86144,62.592,1.315002,62.592,1.681363,62.592
3.298736,64.224,2.863072,62.592,1.315834,62.592,1.682195,62.592
3.300368,64.224,2.864704,62.592,1.316666,62.592,1.683027,62.592
3.302,64.224,2.866336,62.592,1.317498,62.592,1.683859,62.592
3.321344,63.232,2.867968,62.592,1.31833,62.592,1.684691,62.592
3.323456,62.592,2.8692,63.392,1.319162,62.592,1.685523,62.592
3.325248,62.592,2.870832,63.392,1.319994,62.592,1.686355,62.592
3.32704,62.592,2.871648,65.024,1.320826,62.592,1.718976,62.592
3.328672,62.592,2.87288,64.224,1.321658,62.592,1.719808,62.592
3.330304,62.592,2.874512,64.224,1.32249,62.592,1.72064,62.592
3.331936,62.592,2.876144,64.224,1.323322,62.592,1.721472,62.592
3.333568,62.592,2.877776,64.224,1.324154,62.592,1.722304,62.592
3.3352,62.592,2.879408,64.224,1.324986,62.592,1.723136,62.592
3.336832,62.592,2.88104,64.224,1.325818,62.592,1.723968,62.592
3.338864,63.392,2.882672,64.224,1.32665,62.592,1.7248,62.592
3.340496,63.392,2.884304,64.224,1.327482,62.592,1.725632,62.592
3.342128,63.392,2.885936,64.224,1.328314,62.592,1.726464,62.592
3.34376,63.392,2.887568,64.224,1.329146,62.592,1.727296,62.592
3.345392,63.392,2.8892,64.224,1.329978,62.592,1.728128,62.592
3.347024,63.392,2.890832,64.224,1.33081,62.592,1.72896,62.592
3.349056,62.592,2.892464,64.224,1.331642,62.592,1.729792,62.592
3.350688,62.592,2.894096,64.224,1.332474,62.592,1.730208,63.424
3.35232,62.592,2.895728,64.224,1.333306,62.592,1.733971,62.592
3.353952,62.592,2.89816,64.224,1.343482,62.592,1.734803,62.592
3.355184,63.392,2.899792,64.224,1.344314,62.592,1.735635,62.592
3.356816,63.392,2.901424,64.224,1.345146,62.592,1.736467,62.592
3.358448,63.392,2.903056,64.224,1.345978,62.592,1.737299,62.592
3.358864,64.224,2.904688,64.224,1.34681,62.592,1.738131,62.592
3.360096,65.024,2.90632,64.224,1.347226,63.424,1.738963,62.592
3.361328,64.224,2.907952,64.224,1.348058,63.424,1.739795,62.592
3.36296,64.224,2.924032,62.592,1.34889,63.424,1.740627,62.592
3.364592,64.224,2.926064,63.392,1.349722,63.424,1.741459,62.592
3.366224,64.224,2.927696,63.392,1.350554,63.424,1.742291,62.592
3.384256,62.592,2.929328,63.392,1.370106,62.592,1.743123,62.592
3.386048,62.592,2.93096,63.392,1.370938,62.592,1.743955,62.592
3.38784,62.592,2.932592,63.392,1.37177,62.592,1.744787,62.592
3.389632,62.592,2.934224,63.392,1.372602,62.592,1.745619,62.592
3.391664,63.392,2.935856,63.392,1.373434,62.592,1.746451,62.592
3.393296,63.392,2.936272,64.224,1.374266,62.592,1.747283,62.592
3.394928,63.392,2.937504,65.024,1.375098,62.592,1.748115,62.592
3.39656,63.392,2.938736,64.224,1.37593,62.592,1.748947,62.592
3.398192,63.392,2.940368,64.224,1.376762,62.592,1.781568,62.592
3.399824,63.392,2.942,64.224,1.377594,62.592,1.7824,62.592
3.401856,62.592,2.943632,64.224,1.378426,62.592,1.783232,62.592
3.403488,62.592,2.945264,64.224,1.379258,62.592,1.784064,62.592
3.40512,62.592,2.946896,64.224,1.38009,62.592,1.784896,62.592
3.406752,62.592,2.948528,64.224,1.380922,62.592,1.785728,62.592
3.408384,62.592,2.95016,64.224,1.381754,62.592,1.78656,62.592
3.410016,62.592,2.951792,64.224,1.382586,62.592,1.787392,62.592
3.411648,62.592,2.953424,64.224,1.383418,62.592,1.788224,62.592
3.41328,62.592,2.955056,64.224,1.38425,62.592,1.789056,62.592
3.414912,62.592,2.956688,64.224,1.385082,62.592,1.789888,62.592
3.416544,62.592,2.95832,64.224,1.385914,62.592,1.79072,62.592
3.418176,62.592,2.959952,64.224,1.386746,62.592,1.791552,62.592
3.419808,62.592,2.962384,64.224,1.387578,62.592,1.792384,62.592
3.42144,62.592,2.964016,64.224,1.38841,62.592,1.793216,62.592
3.422672,63.392,2.965648,64.224,1.389242,62.592,1.793632,63.424
3.423088,64.224,2.96728,64.224,1.390074,62.592,1.796563,62.592
3.42472,64.224,2.968912,64.224,1.390906,62.592,1.797395,62.592
3.425552,64.224,2.970544,64.224,1.391738,62.592,1.798227,62.592
3.427184,64.224,2.972176,64.224,1.39257,62.592,1.799059,62.592
3.428816,64.224,2.986944,63.232,1.393402,62.592,1.799891,62.592
3.430448,64.224,2.989056,62.592,1.394234,62.592,1.800723,62.592
3.446848,62.592,2.990688,62.592,1.395066,62.592,1.801555,62.592
3.44864,62.592,2.99232,62.592,1.395898,62.592,1.802387,62.592
3.450432,62.592,2.993952,62.592,1.406074,62.592,1.803219,62.592
3.452544,63.232,2.995584,62.592,1.406906,62.592,1.804051,62.592
3.454656,62.592,2.997216,62.592,1.407738,62.592,1.804883,62.592
3.456288,62.592,2.998848,62.592,1.40857,62.592,1.805715,62.592
3.45792,62.592,3.00008,63.392,1.409402,62.592,1.806547,62.592
3.459552,62.592,3.001712,63.392,1.410234,62.592,1.807379,62.592
3.461184,62.592,3.002128,64.224,1.411066,62.592,1.808211,62.592
3.462816,62.592,3.00336,65.024,1.411482,63.424,1.809043,62.592
3.464448,62.592,3.004592,64.224,1.412314,63.424,1.809875,62.592
3.46608,62.592,3.006224,64.224,1.413146,63.424,1.810707,62.592
3.467712,62.592,3.007856,64.224,1.413978,63.424,1.811539,62.592
3.469344,62.592,3.009488,64.224,1.432698,62.592,1.84416,62.592
3.470976,62.592,3.01112,64.224,1.43353,62.592,1.844992,62.592
3.472608,62.592,3.012752,64.224,1.434362,62.592,1.845824,62.592
3.47424,62.592,3.014384,64.224,1.435194,62.592,1.846656,62.592
3.475872,62.592,3.016016,64.224,1.436026,62.592,1.847488,62.592
3.477504,62.592,3.017648,64.224,1.436858,62.592,1.84832,62.592
3.479136,62.592,3.01968,65.024,1.43769,62.592,1.849152,62.592
3.480768,62.592,3.021312,65.024,1.438522,62.592,1.849984,62.592
3.4824,62.592,3.022944,65.024,1.439354,62.592,1.850816,62.592
3.484032,62.592,3.024576,65.024,1.440186,62.592,1.851648,62.592
3.486064,63.392,3.026608,64.224,1.441018,62.592,1.85248,62.592
3.486896,63.392,3.02824,64.224,1.44185,62.592,1.853312,62.592
3.488528,63.392,3.029872,64.224,1.442682,62.592,1.854144,62.592
3.489344,65.024,3.031504,64.224,1.443514,62.592,1.854976,62.592
3.490176,65.024,3.033136,64.224,1.444346,62.592,1.855808,62.592
3.491808,65.024,3.034768,64.224,1.445178,62.592,1.85664,62.592
3.49344,65.024,3.0364,64.224,1.44601,62.592,1.859155,62.592
3.495072,65.024,3.049856,62.592,1.446842,62.592,1.859571,63.424
3.50944,62.592,3.051648,62.592,1.447674,62.592,1.860403,63.424
3.511232,62.592,3.05328,62.592,1.448506,62.592,1.861235,63.424
3.513344,63.232,3.054912,62.592,1.449338,62.592,1.862067,63.424
3.515456,62.592,3.056544,62.592,1.45017,62.592,1.862899,63.424
3.517248,62.592,3.058176,62.592,1.451002,62.592,1.863731,63.424
3.51888,62.592,3.059808,62.592,1.451834,62.592,1.864563,63.424
3.520512,62.592,3.06144,62.592,1.452666,62.592,1.865395,63.424
3.522144,62.592,3.063072,62.592,1.453498,62.592,1.866227,63.424
3.523776,62.592,3.064704,62.592,1.45433,62.592,1.867059,63.424
3.525408,62.592,3.065936,63.392,1.455162,62.592,1.867891,63.424
3.52704,62.592,3.066352,64.224,1.455994,62.592,1.868723,63.424
3.528672,62.592,3.067984,64.224,1.456826,62.592,1.869555,63.424
3.530304,62.592,3.068816,64.224,1.457658,62.592,1.870387,63.424
3.531936,62.592,3.070448,64.224,1.45849,62.592,1.871219,63.424
3.533568,62.592,3.07248,65.024,1.468666,62.592,1.872051,63.424
3.5352,62.592,3.074112,65.024,1.469498,62.592,1.872883,63.424
3.536832,62.592,3.075744,65.024,1.47033,62.592,1.873715,63.424
3.538864,63.392,3.077376,65.024,1.471162,62.592,1.874547,63.424
3.540496,63.392,3.079008,65.024,1.471994,62.592,1.906752,62.592
3.542128,63.392,3.08064,65.024,1.472826,62.592,1.907584,62.592
3.54376,63.392,3.082272,65.024,1.473658,62.592,1.908416,62.592
3.545392,63.392,3.084304,64.224,1.47449,62.592,1.909248,62.592
3.547024,63.392,3.085936,64.224,1.474906,63.424,1.91008,62.592
3.549056,62.592,3.087568,64.224,1.475738,63.424,1.910912,62.592
3.550288,63.392,3.0892,64.224,1.47657,63.424,1.911744,62.592
3.55192,63.392,3.090832,64.224,1.477402,63.424,1.912576,62.592
3.553552,63.392,3.092464,64.224,1.49529,62.592,1.913408,62.592
3.553968,64.224,3.094096,64.224,1.496122,62.592,1.91424,62.592
3.5552,65.024,3.095728,64.224,1.496954,62.592,1.915072,62.592
3.556432,64.224,3.09736,64.224,1.497786,62.592,1.915904,62.592
3.558064,64.224,3.098992,64.224,1.498618,62.592,1.916736,62.592
3.559696,64.224,3.100624,64.224,1.49945,62.592,1.917568,62.592
3.572032,62.592,3.112448,62.592,1.500282,62.592,1.9184,62.592
3.574144,63.232,3.11424,62.592,1.501114,62.592,1.919232,62.592
3.576256,62.592,3.115872,62.592,1.501946,62.592,1.921747,62.592
3.578048,62.592,3.117504,62.592,1.502778,62.592,1.922579,62.592
3.57984,62.592,3.119136,62.592,1.50361,62.592,1.922995,63.424
3.581472,62.592,3.120768,62.592,1.504442,62.592,1.923827,63.424
3.583104,62.592,3.1224,62.592,1.505274,62.592,1.924659,63.424
3.584736,62.592,3.124032,62.592,1.506106,62.592,1.925491,63.424
3.586368,62.592,3.126064,63.392,1.506938,62.592,1.926323,63.424
3.588,62.592,3.127696,63.392,1.50777,62.592,1.927155,63.424
3.589632,62.592,3.129328,63.392,1.508602,62.592,1.927987,63.424
3.591664,63.392,3.13016,63.392,1.509434,62.592,1.928819,63.424
3.593296,63.392,3.131792,63.392,1.510266,62.592,1.929651,63.424
3.594928,63.392,3.132608,65.024,1.511098,62.592,1.930483,63.424
3.59656,63.392,3.13344,65.024,1.51193,62.592,1.931315,63.424
3.598192,63.392,3.135072,65.024,1.512762,62.592,1.932147,63.424
3.599824,63.392,3.137104,64.224,1.513594,62.592,1.932979,63.424
3.601856,62.592,3.138736,64.224,1.514426,62.592,1.933811,63.424
3.603488,62.592,3.140368,64.224,1.515258,62.592,1.934643,63.424
3.60512,62.592,3.142,64.224,1.51609,62.592,1.935475,63.424
3.606752,62.592,3.143632,64.224,1.516922,62.592,1.936307,63.424
3.608384,62.592,3.145264,64.224,1.517754,62.592,1.937139,63.424
3.610016,62.592,3.146896,64.224,1.518586,62.592,1.937971,63.424
3.611648,62.592,3.148528,64.224,1.519418,62.592,1.969344,62.592
3.61328,62.592,3.15016,64.224,1.52025,62.592,1.970176,62.592
3.614912,62.592,3.151792,64.224,1.521082,62.592,1.971008,62.592
3.616544,62.592,3.153424,64.224,1.531258,62.592,1.97184,62.592
3.617776,63.392,3.155056,64.224,1.53209,62.592,1.972672,62.592
3.619408,63.392,3.156688,64.224,1.532922,62.592,1.973504,62.592
3.619824,64.224,3.15832,64.224,1.533754,62.592,1.974336,62.592
3.621056,65.024,3.159952,64.224,1.534586,62.592,1.975168,62.592
3.622288,64.224,3.161584,64.224,1.535418,62.592,1.976,62.592
3.62392,64.224,3.163216,64.224,1.53625,62.592,1.976832,62.592
3.634944,63.232,3.164848,64.224,1.537082,62.592,1.977664,62.592
3.637056,62.592,3.17504,62.592,1.537914,62.592,1.978496,62.592
3.638848,62.592,3.176832,62.592,1.538746,62.592,1.979328,62.592
3.64064,62.592,3.178864,63.392,1.539162,63.424,1.98016,62.592
3.642432,62.592,3.180496,63.392,1.539994,63.424,1.980992,62.592
3.644464,63.392,3.182128,63.392,1.540826,63.424,1.981824,62.592
3.646096,63.392,3.18376,63.392,1.557882,62.592,1.984339,62.592
3.647728,63.392,3.185392,63.392,1.558714,62.592,1.985171,62.592
3.64936,63.392,3.187024,63.392,1.559546,62.592,1.986003,62.592
3.650992,63.392,3.189056,62.592,1.560378,62.592,1.986835,62.592
3.652624,63.392,3.190688,62.592,1.56121,62.592,1.987251,63.424
3.654656,62.592,3.19232,62.592,1.562042,62.592,1.988083,63.424
3.656288,62.592,3.193552,63.392,1.562874,62.592,1.988915,63.424
3.65792,62.592,3.195184,63.392,1.563706,62.592,1.989747,63.424
3.659552,62.592,3.196816,63.392,1.564538,62.592,1.990579,63.424
3.661184,62.592,3.197232,64.224,1.56537,62.592,1.991411,63.424
3.662816,62.592,3.198464,65.024,1.566202,62.592,1.992243,63.424
3.664448,62.592,3.199696,64.224,1.567034,62.592,1.993075,63.424
3.66608,62.592,3.201328,64.224,1.567866,62.592,1.993907,63.424
3.667712,62.592,3.20296,64.224,1.568698,62.592,1.994739,63.424
3.669344,62.592,3.204592,64.224,1.56953,62.592,1.995571,63.424
3.670976,62.592,3.206224,64.224,1.570362,62.592,1.996403,63.424
3.672608,62.592,3.207856,64.224,1.571194,62.592,1.997235,63.424
3.67424,62.592,3.209488,64.224,1.572026,62.592,1.998067,63.424
3.675872,62.592,3.21112,64.224,1.572858,62.592,1.998899,63.424
3.677504,62.592,3.212752,64.224,1.57369,62.592,1.999731,63.424
3.679136,62.592,3.214384,64.224,1.574522,62.592,2.000563,63.424
3.680768,62.592,3.216016,64.224,1.575354,62.592,2.001395,63.424
3.6824,62.592,3.217648,64.224,1.576186,62.592,2.032,62.72
3.683632,63.392,3.21968,65.024,1.577018,62.592,2.032832,62.72
3.684448,65.024,3.221312,65.024,1.57785,62.592,2.034064,63.52
